train_epoch,200
batch_size,32
lr,0.001
lrcos,False
lr_warmup,False
mixup,False
mixup_alpha,0.2
weight_decay,0.0001
momentum,0.99
class_num,5
retrain,False
log_interval,10
save_interval,10
model_root,../output/models
log_root,../output/logs
name,cassava_resnet50
train_dir,/home/bbb//shicaiwei/data/cassava/train_data
test_dir,/home/bbb//shicaiwei/data/cassava/val_data
log_name,cassava_resnet50.csv
model_name,cassava_resnet50
train_epoch,200
batch_size,64
lr,0.001
lrcos,False
lr_warmup,False
mixup,False
mixup_alpha,0.2
weight_decay,0.0001
momentum,0.99
class_num,5
retrain,False
log_interval,10
save_interval,10
model_root,../output/models
log_root,../output/logs
name,cassava_resnet50
train_dir,/home/bbb//shicaiwei/data/cassava/train_data
test_dir,/home/bbb//shicaiwei/data/cassava/val_data
log_name,cassava_resnet50.csv
model_name,cassava_resnet50
train_epoch,200
batch_size,64
lr,0.001
lrcos,True
lr_warmup,False
mixup,False
mixup_alpha,0.2
weight_decay,0.0001
momentum,0.99
class_num,5
retrain,False
log_interval,10
save_interval,10
model_root,../output/models
log_root,../output/logs
name,cassava_resnet50
train_dir,/home/bbb//shicaiwei/data/cassava/train_data
test_dir,/home/bbb//shicaiwei/data/cassava/val_data
log_name,cassava_resnet50.csv
model_name,cassava_resnet50
0.9708383267939981,0.792144,0.792144
0.5287684834937552,0.821838,0.821838
0.4535579669164188,0.830021,0.830021
0.39293955005149345,0.848024,0.848024
0.3399173675188378,0.837971,0.848024
0.3015345942729445,0.833762,0.848024
0.2617364298941484,0.83119,0.848024
0.23604195998675787,0.83914,0.848024
0.20983789816721163,0.817629,0.848024
0.1936769953636981,0.832593,0.848024
0.17716898012961915,0.827449,0.848024
0.1550031759734474,0.820435,0.848024
0.1371168123363559,0.814356,0.848024
0.13323940547989377,0.833528,0.848024
0.1154220629094252,0.826982,0.848024
0.1238952213481291,0.828151,0.848024
0.10003401972909472,0.820903,0.848024
0.10611600184173726,0.81459,0.848024
0.08337519740435614,0.830021,0.848024
0.06524243322548581,0.826748,0.848024
0.07752331357393692,0.818564,0.848024
0.07009749659406606,0.814122,0.848024
0.06792573147078058,0.822773,0.848024
0.0635790743712169,0.836801,0.848024
0.05625397233820673,0.822072,0.848024
0.04926753555660817,0.821604,0.848024
0.049975150223098584,0.817162,0.848024
0.052732483886960724,0.830956,0.848024
0.03475734547002992,0.81646,0.848024
0.04160390460669105,0.825345,0.848024
0.047709342926295834,0.823708,0.848024
0.033195846283168934,0.826514,0.848024
0.03583929821181653,0.823007,0.848024
0.03359170747337056,0.828151,0.848024
0.02217292274112132,0.823007,0.848024
0.02747748725449861,0.821136,0.848024
0.029792422567730518,0.826514,0.848024
0.026789046712775728,0.842413,0.848024
0.025962229095288177,0.825812,0.848024
0.02664050693387416,0.826046,0.848024
0.02378306059695002,0.817395,0.848024
0.023417110485372258,0.831658,0.848024
0.01872949891570789,0.828852,0.848024
0.01269413152737404,0.832827,0.848024
0.017965977650080154,0.827917,0.848024
