train_epoch,200
batch_size,32
lr,0.001
lr_step,True
lr_warmup,False
mixup,False
mixup_alpha,0.2
weight_decay,0.0001
momentum,0.99
class_num,5
retrain,False
log_interval,10
save_interval,10
model_root,../output/models
log_root,../output/logs
metric,centerloss
feature_dim,1024
name,desnet121_center_0.01_200
train_dir,/home/bbb/shicaiwei/data/cassava/train_data
test_dir,/home/bbb/shicaiwei/data/cassava/val_data
log_name,desnet121_center_0.01_200.csv
model_name,desnet121_center_0.01_200
10.85428,0.635025,1.0708862099692087,978.339430536288
8.62176,0.698854,0.915350073464563,770.6410388982184
8.207108,0.704232,0.828655881692316,737.8451940803884
7.995551,0.701426,0.7897801137416163,720.5770885431878
7.875291,0.718962,0.7679198879504873,710.7371757721232
7.714226,0.743512,0.7185783821845723,699.5647522543078
7.62923,0.762918,0.700570913564379,692.8658887631425
7.537858,0.761983,0.6734655683842775,686.4392303181586
7.489504,0.755904,0.6573431894600948,683.2160560108791
7.387117,0.762918,0.6296094081947736,675.7507893499927
7.282841,0.766659,0.6048711231657278,667.7969936477804
7.255243,0.778817,0.5984333708186016,665.6810028931804
7.200156,0.793547,0.5875052474926565,661.2651217736931
7.178991,0.764555,0.5782965920238852,660.0694290303738
7.151205,0.77718,0.5707868160766976,658.0418494679103
7.078789,0.796353,0.5471091893510284,653.1680194034755
7.003308,0.781856,0.5292227053475157,647.4085829119816
6.986887,0.804068,0.5239088111113165,646.2977997681805
7.001545,0.787,0.5376421523428409,646.3902597017377
6.945189,0.793781,0.514798755066417,643.0390411662164
6.901453,0.79495,0.5019205355755637,639.9532759336668
6.885246,0.794014,0.5008447613950088,638.440135577906
6.820943,0.73112,0.47953632191241347,634.1406330999927
6.865818,0.80173,0.4927980837142356,637.3020064024167
6.789555,0.801964,0.4701668256075583,631.9387905227803
6.767286,0.81155,0.4671690326149219,630.0117348359009
6.761071,0.82137,0.4581844889672003,630.2886906989266
6.738576,0.816928,0.4512231607860494,628.7353200752044
6.699516,0.815291,0.4407336981218552,625.87827912803
6.67044,0.808744,0.4426087538633391,622.7831533841997
6.420425,0.840309,0.339270462207148,608.1154410959405
6.284469,0.836568,0.29779399399445433,598.6674658659463
6.253862,0.835632,0.2881967289843292,596.5665284343969
6.186069,0.83423,0.2681931176893065,591.7876046153987
6.136566,0.837503,0.25999877911722546,587.6567476361712
6.097785,0.833061,0.25019148455880513,584.7594050041984
6.059081,0.831658,0.23931576639553095,581.976531469042
6.009526,0.837737,0.22683725386300935,578.268842864705
5.986572,0.831658,0.2202242401924646,576.6347660813376
5.944219,0.8361,0.20681235611995805,573.74069105487
5.918508,0.83423,0.2000599189548292,571.8448477201373
5.897814,0.832125,0.19501073661947918,570.2802897515699
5.864109,0.830255,0.18124183755472442,568.286744989413
5.840744,0.833061,0.1737206085541538,566.7023861893983
5.809289,0.833528,0.1663909804319667,564.2898608626606
5.780819,0.827215,0.15609757936446467,562.4721833701445
5.755556,0.829787,0.15024176017146243,560.531387471707
5.742999,0.828384,0.14554632428650544,559.7452462169612
5.695065,0.824176,0.12925810357816866,556.580746203271
5.699262,0.823942,0.13345480481180075,556.5807114075277
5.663185,0.828151,0.12496310690435293,553.8222181658879
5.64831,0.818097,0.1180579938551533,553.0252205251534
5.626113,0.817863,0.10933870732366481,551.6774345611857
5.615348,0.831892,0.10677316183938045,550.8575036735178
5.631071,0.820669,0.11329123695320058,551.7779628860616
5.57897,0.823241,0.097273661203195,548.1696544611566
5.582627,0.82628,0.10038484572389415,548.2241884035485
5.578393,0.811784,0.09707736148037643,548.1316174658659
5.568202,0.810615,0.09684328921487398,547.1359157098788
5.565841,0.819266,0.09530583652101944,547.0534957743137
5.467084,0.828618,0.06416443969323256,540.2919776987807
5.4218,0.820435,0.04981053962467987,537.1989758643034
5.404955,0.828618,0.047986558525361746,535.6968171592071
5.387635,0.824877,0.040143571125569745,534.7491506416106
5.379531,0.82137,0.03891198934517174,534.0619425836011
5.377066,0.823007,0.03761626615702549,533.9449484566662
5.36945,0.826748,0.038110868173224906,533.1338832962178
5.365154,0.820435,0.03425522333132886,533.0898581246349
5.362527,0.82441,0.03432448894899582,532.8202721141209
5.349212,0.82932,0.03017923935690773,531.9032428491895
5.358882,0.823942,0.03383338081641732,532.5048411716924
5.346584,0.823007,0.02982250958263317,531.676176666545
5.345483,0.823474,0.030088741701340006,531.5394747439946
5.34003,0.829086,0.02915822756346141,531.0872352100978
5.335117,0.823007,0.028229099498173902,530.68878196645
5.326994,0.828384,0.02617054741794818,530.0823233060747
5.338669,0.823942,0.02682622528382551,531.1843130521685
5.325835,0.819733,0.02487686498560638,530.0958305572794
5.329367,0.824877,0.025587846345712092,530.3778930664063
5.334346,0.824643,0.024093418846899105,531.0252572603315
5.325743,0.821604,0.024149536104681336,530.1593401472145
5.327811,0.822072,0.024216387692455932,530.3595141829732
5.325176,0.817395,0.023472341393755976,530.1703356020919
5.316263,0.822072,0.023025258122203508,529.3237868264457
5.317562,0.82441,0.022453892600035,529.5108486282492
5.320928,0.825812,0.02221206602788417,529.871625782619
5.314326,0.827449,0.021909883646207436,529.2416073237624
5.307749,0.82628,0.02063326738148092,528.7115659909828
5.317225,0.827449,0.020981961119676304,529.6243126414647
5.31504,0.82441,0.022174862639926303,529.2865658198562
5.298753,0.820435,0.018794800431650376,527.9958384291034
5.300259,0.825111,0.018918290058864612,528.1341259537456
5.296957,0.82441,0.017559477129829266,527.9397241325022
5.30107,0.821838,0.01799824994718917,528.3072348906616
5.310872,0.826982,0.021246464056110827,528.9625772351417
5.301959,0.825345,0.01831265130193434,528.3646380558192
5.301688,0.821604,0.018100115629000085,528.3588145033222
5.302588,0.820669,0.018035043936187975,528.4553170177425
